"id","time","Xobs"
13,-8.28651016857475,4.63412679023225
13,-4.09838224807754,3.56339410630679
13,0,5.01597277829686
14,-19.7408857895061,-6.65917755061525
14,-16.1260406547226,-5.24131488000311
14,-12.4208456999622,-1.43345359355244
14,-8.92667369777337,0.656274659352911
14,-3.90323773166165,3.81705471120344
14,0,6.3786793021275
15,-20.3873973051086,-4.25810383883003
15,-15.1620718832128,-2.83591503950379
15,-12.3576974854805,-1.63592958285558
15,-7.14936509495601,0.553261059510409
15,-3.7939244043082,4.18968952180525
15,0,1.93599251320445
16,-20.1330847446807,-3.64738665774894
16,-15.3335974998772,-3.42060669557559
16,-11.9695179467089,1.30934061343438
16,-8.03992360830307,0.802815361952995
16,-4.71067774575204,2.05261184915216
16,0,6.02334931101105
17,-19.8712425394915,-5.00887716595645
17,-15.9850608538836,-4.28103774280727
17,-12.4853195650503,-1.39884758623341
17,-8.28218482248485,1.47778087331232
17,-4.42403412563726,4.71849171287341
17,0,5.97730235946944
18,-19.0863886796869,-3.94932181084338
18,-16.5854795575142,-2.29817062121091
18,-11.6504335002974,-0.170459045186474
18,-8.8046375089325,1.56544977434112
18,-4.00258605135605,1.71974928269005
18,0,3.5770314646252
19,-20.7125858264044,-6.1973824681843
19,-16.4066851455718,-3.32627064101822
19,-12.2160150581039,-1.77515297607769
19,-7.95559402322397,1.64349716167665
19,-3.82820363808423,3.48754017599361
19,0,5.65430655491056
20,-20.9486791403033,-14.8817333849957
20,-16.2336321962066,-9.7628182693621
20,-12.4994779569097,-6.25626452528304
20,-7.84470635419711,-1.85601073996607
20,-4.86368215922266,1.48507352452505
20,0,4.97160888919465
21,-19.3115044175647,-4.00464206239746
21,-16.8208011360839,-3.92499202449655
21,-12.4013273669407,-3.54174533335689
21,-7.93826292501763,-0.622992768349924
21,-4.24179605254903,2.95807759393172
21,0,3.32143903633569
22,-19.7387990546413,-4.79496531376322
22,-15.5038834605366,-2.07299675001302
22,-11.9886523056775,-0.612067901430521
22,-8.27074066596106,2.15082980660934
22,-4.38035786291584,2.53476182910624
22,0,3.85881704331502
23,-19.8682332164608,-11.9812350280266
23,-15.3660212885588,-8.33346610908772
23,-11.4806020674296,-4.09510200510548
23,-7.8563521001488,-0.870429195716909
23,-3.02249129628763,0.958633703666669
23,0,4.63856600663717
24,-20.4280333677307,-9.50690381737842
24,-15.2022583973594,-5.67221990864431
24,-12.6640399289317,-4.91687986328117
24,-8.71280679991469,0.144172751710243
24,-3.5330473841168,2.53505779008912
24,0,3.89670634505683
25,-19.4822122305632,2.46047769808726
25,-16.6847633118741,1.34468893771787
25,-12.7754486501217,3.10977895952981
25,-7.5723726102151,2.86345582901167
25,-4.10956209525466,1.37707164818588
25,0,3.49474818658465
26,-19.8237412273884,-7.228755771787
26,-16.4364882488735,-6.62109152570314
26,-11.1480222460814,-3.78675231960168
26,-7.59195514023304,-1.60702638187455
26,-4.4470879402943,2.25554219455113
26,0,4.25361677916849
27,-19.5527360984124,-9.64527860900124
27,-15.4062327072024,-6.75068672919439
27,-11.2646522554569,-4.56896692537015
27,-7.59932045685127,-1.30610247158413
27,-4.3287441120483,2.29191134916853
27,0,6.04341710599107
28,-20.2520612068474,-10.2798746587793
28,-15.872922193259,-7.57127396477531
28,-12.680988477543,-4.22738085492645
28,-7.65839532064274,-2.38946551086244
28,-4.96346223820001,0.0133719195358273
28,0,5.04204124316455
29,-20.8422894398682,-7.40896289268311
29,-16.3160345507786,-6.6965068299033
29,-12.9526274185628,-3.97440324646665
29,-8.31696712318808,-2.12913814022785
29,-3.43327755341306,2.17328912005546
29,0,3.83218476198606
30,-20.6154046761803,-6.59116491473044
30,-15.4805933833122,-3.14845813367188
30,-12.561197842937,-1.46218855530022
30,-8.6866954062134,-0.185427573855372
30,-4.71180117782205,1.43209489423877
30,0,6.7846905842244
31,-20.1405379087664,-0.715936764223283
31,-16.2981320801191,2.32297514302159
31,-12.0314224124886,1.87772814766433
31,-8.95278368424624,2.38006496535421
31,-3.30201216647401,4.36017092104788
31,0,5.81648395031966
32,-20.1641585393809,-9.12946195327445
32,-16.7026256620884,-5.15749303810804
32,-12.6321496148594,-1.91344144428047
32,-8.14927902631462,-0.0281419473059295
32,-4.22176836943254,3.02895486340708
32,0,5.19091095098219
33,-19.5185081595555,-0.13408487284577
33,-15.6549878991209,2.68607635223024
33,-11.5117952032015,1.85622696715905
33,-8.77328791283071,3.63601520834972
33,-4.91789146512747,4.51834891391326
33,0,6.45213788623304
34,-20.2144011300988,-2.16954005614406
34,-16.6105459108949,-1.09088572796952
34,-12.4832086050883,0.81147686780608
34,-8.92570734769106,2.64425879453592
34,-3.94263307098299,3.49179249805643
34,0,7.0178111447311
35,-19.027752999682,-9.07566984734612
35,-15.5417083026841,-4.80325102063884
35,-11.1396206039935,-0.952410014355914
35,-7.49648019485176,1.44870078501045
35,-4.3504718975164,1.60253485146835
35,0,4.70843257089408
36,-19.8936045118608,1.08161036435714
36,-15.8854583050124,0.389949234232485
36,-11.5312615814619,1.23236677938371
36,-8.22308684047312,1.43433121305864
36,-3.38270033476874,5.27137652634632
36,0,6.51675181986952
37,-19.7369834636338,-5.73835292336743
37,-15.0893343803473,-1.01723492306856
37,-12.7104568863288,-0.928439368525473
37,-8.87789337430149,1.83134725729115
37,-3.11694725882262,4.15965222834298
37,0,5.48926542543771
38,-20.6887239227071,-6.89652826632062
38,-15.3337254701182,-4.07557883862943
38,-12.4235066776164,-2.51591422900069
38,-7.72822678321972,0.595410986844455
38,-4.03757272614166,2.04904553169434
38,0,4.40215083308377
39,-20.8545257379301,-6.04588238380051
39,-15.0507128220052,-3.73753054722678
39,-11.3974013300613,-1.37760794429025
39,-7.21799473231658,-0.0810137474082204
39,-3.96256713196635,1.61993794455655
39,0,2.77508556455349
40,-19.3262482653372,-10.9230232413578
40,-16.5971509870142,-9.10308341172072
40,-11.8997603645548,-4.92469097246752
40,-7.77409547148272,-2.32646327729999
40,-4.73591004684567,0.102757499263076
40,0,4.52147609698112
41,-19.6857049060054,-2.02150427170543
41,-16.2667645709589,-1.51759735181498
41,-11.4237602688372,1.03008171089727
41,-8.23671707464382,4.89319580854641
41,-3.11195451766253,2.95699959472051
41,0,5.45097423886425
42,-20.1920706927776,-7.9630022697139
42,-15.5312477955595,-3.21454856227261
42,-12.3677363968454,-2.58923061499617
42,-8.08672950183973,0.255724800854005
42,-4.52255449350923,2.82128984015655
42,0,6.8638242348664
43,-19.4379740743898,-7.22811248944961
43,-15.8410316091031,-6.75270854001329
43,-12.8464522040449,-1.16940006895139
43,-8.06241388386115,-0.646928159438467
43,-4.69863533508033,1.86382711991608
43,0,4.91622150157565
44,-20.3912318889052,-1.73704260367225
44,-16.8919735327363,-1.17015177875237
44,-12.107362549752,2.47768840862163
44,-8.14796496508643,4.0656594079425
44,-3.72614644700661,5.21181327363902
44,0,5.94657505447951
45,-19.5265158214606,-4.49507830971393
45,-15.9645555797033,-3.73925291957682
45,-11.1534301536158,-0.935341830329026
45,-8.9710828345269,0.30205564412214
45,-3.16742736287415,3.9185553932856
45,0,6.91714761955838
46,-19.7976444931701,-2.0044592965265
46,-16.7902132193558,-0.941727748252249
46,-12.9365978147835,-2.25877942230127
46,-8.630745514296,0.506434998002609
46,-4.93719757255167,2.4434376460885
46,0,5.33867733197313
47,-20.9558715587482,-0.200522794968361
47,-15.8843476986513,1.15844274540765
47,-12.790682467632,1.24107142158596
47,-8.47382495831698,0.973864629176042
47,-4.71999443508685,2.8464617336385
47,0,4.03662917804504
48,-20.1605376899242,-3.47685972802059
48,-15.7278231563978,-2.48054372068422
48,-11.1046139486134,-1.16098633153068
48,-7.94833046384156,1.98118679360299
48,-4.50144844781607,1.67716777669991
48,0,7.26855383599898
49,-19.9262507949024,-9.32070519863295
49,-15.407226737123,-6.65766505875327
49,-11.9519536765292,-4.63438642495746
49,-8.50679983757436,-2.61999409446357
49,-4.05305623682216,1.29471519096497
49,0,4.99497581299901
50,-19.2243857588619,-4.11791117580392
50,-15.9667322221212,-1.89963140324327
50,-12.1498927474022,-1.98835413036927
50,-8.40951728448272,0.173148780050584
50,-4.55106912413612,2.93562268939321
50,0,4.9117864969922
51,-19.684473359026,-6.17444274948882
51,-15.0908130998723,-2.80699648675209
51,-11.0864922730252,-1.07416113125146
51,-7.17927446775138,1.81555463906545
51,-4.04815222369507,2.73693187148791
51,0,5.69684122839586
52,-20.8821215243079,-5.86726998122745
52,-16.0795979099348,-2.87088339847156
52,-11.9889068403281,-0.195794499476749
52,-8.68566090706736,1.05075445898088
52,-4.39429643051699,3.63463727237234
52,0,5.91235248780484
53,-19.4074077568948,-6.85311816478775
53,-16.6142511027865,-3.74371745031713
53,-12.2544322870672,-2.44468723079006
53,-8.18560485448688,-1.54321805371628
53,-4.81587348412722,2.58740932905665
53,0,5.23894885340206
54,-20.3112878240645,1.37812188863813
54,-15.6221936503425,1.0746729881144
54,-11.8623672854155,2.70591795862191
54,-8.44658771622926,2.29890822853265
54,-3.17087811697274,4.65894186702408
54,0,8.37684268147964
55,-19.1341307377443,-10.5905817016852
55,-15.379783897195,-4.35129363011827
55,-12.1813290589489,-4.02278347310998
55,-7.40491755353287,-1.23702497965553
55,-4.51135473977774,2.55187000808458
55,0,3.67464318148182
56,-19.4674929585308,-4.04254403826537
56,-16.9096451536752,-3.27423223503254
56,-11.149621329736,-1.04099612755756
56,-7.63416103413329,2.3809560008729
56,-4.16646512178704,3.24149270258289
56,0,5.9824865471996
57,-19.4387033740059,-2.11381695386202
57,-16.4563169348985,-3.32824301862639
57,-12.3656558799557,0.85817674102886
57,-7.10469063837081,3.08677690051047
57,-4.01948829228058,2.70428983548998
57,0,3.8731783699066
58,-20.380403061863,-4.53978139064009
58,-15.319087235257,-2.92869706254564
58,-11.6234537372366,0.434471241265931
58,-7.45013576326892,2.46962889144003
58,-4.38431993545964,4.58761701332606
58,0,7.56682346206524
59,-20.4820067537948,-8.5090147054084
59,-15.2220719684847,-3.72252534885262
59,-11.333949462045,-2.90528291224052
59,-8.12142953788862,0.245252820073456
59,-4.84649718180299,1.10582112402007
59,0,4.75350353972955
60,-20.0325422054157,-6.79178709189164
60,-16.5361741450615,-4.42179273745248
60,-12.4596731336787,-2.26700957061945
60,-7.35401299828663,0.229875165597001
60,-4.94832749245688,3.09001436939682
60,0,6.29347722880539
61,-20.9823877629824,-11.6750075932232
61,-15.8166382489726,-8.32569560308006
61,-11.2607692391612,-4.21839431583438
61,-8.10741622839123,0.239883959343466
61,-4.92484999075532,1.99206733078804
61,0,5.87353756850176
62,-20.9622899349779,-2.55259586826523
62,-16.9263708563522,-2.86362461781002
62,-11.8443555356935,0.965130812674848
62,-7.41992828110233,0.30217166374701
62,-3.52947793342173,4.90438594992799
62,0,3.69904225664716
63,-19.444257022813,-8.25156668384086
63,-15.2971840812825,-6.36317203508649
63,-11.7505521923304,-3.01312001580492
63,-8.22391817998141,-1.06277762853279
63,-4.71249029831961,2.12708812516114
63,0,4.68847313722866
64,-19.2647524611093,-9.26614825653241
64,-15.5732652181759,-6.1898356291341
64,-12.2752973875031,-5.32205358750609
64,-7.00593948224559,-0.796252151980077
64,-3.59799338132143,0.856364271262266
64,0,4.89006244262636
65,-20.4756708536297,-5.65794440652232
65,-16.1215343764052,-2.40246646016077
65,-11.0832310728729,-1.33783008378558
65,-8.36474961368367,0.580922391281523
65,-3.42931077349931,2.85318881773914
65,0,4.35124720593475
66,-20.4493352021091,-1.38602490381146
66,-16.2536241305061,1.03197889716465
66,-12.7890087040141,1.16621379969014
66,-8.49007574189454,1.51227814510794
66,-4.90735370386392,5.96417288556621
66,0,6.00553806445287
67,-19.0515805450268,-0.339514231257772
67,-15.4794593057595,-0.360325120447934
67,-11.225115921814,3.02128147550509
67,-8.55609378917143,4.65758781691764
67,-4.45905137853697,3.26951008425645
67,0,4.24601213181025
68,-19.3774102441967,-5.83771025527008
68,-15.266515144147,-5.69291070443352
68,-12.8706017415971,-2.20577647197699
68,-7.53608703566715,0.700158102934603
68,-3.05465465178713,0.777587155529448
68,0,5.01114619640655
69,-20.4429714162834,-3.15751958109019
69,-15.8188993963413,-0.0351440680526214
69,-12.6250809775665,-2.84318451241972
69,-7.38543650275096,3.07822093942297
69,-3.81132517755032,3.11847118997476
69,0,7.07859763326025
70,-19.7294466719031,-9.34014959059285
70,-16.1075246036053,-6.43990627387075
70,-11.1484699142165,-1.44314253670087
70,-7.77620042394847,0.163884182574294
70,-4.86186216585338,4.03322005960241
70,0,6.60512381015126
71,-20.3322495371103,-8.28983928536381
71,-16.6830087276176,-4.50807395447043
71,-11.9797524102032,-1.11124272126154
71,-8.92705387575552,0.204255494831752
71,-4.71504394430667,1.2219418866003
71,0,4.82744871948308
72,-19.9215434892103,-6.61229074668608
72,-16.6076582144015,-5.43819552952597
72,-12.7919795913622,-2.02807095951536
72,-8.33947122655809,-1.56647165916786
72,-3.79686367372051,0.930795334016275
72,0,1.71711554747775
73,-19.9553860747255,-0.954194189189494
73,-15.9549334542826,2.5588057132129
73,-11.6224743798375,4.07134074930762
73,-7.42383962310851,4.18942137523169
73,-3.61528403963894,5.09710135712054
73,0,6.08308142778334
74,-19.7967573488131,-2.6478233397337
74,-16.4736385149881,-2.36293363085986
74,-11.7066020113416,0.930432083317491
74,-7.66788875730708,1.31233029758193
74,-3.89117021718994,1.04276492241958
74,0,4.1910788680342
75,-19.6548602939583,-8.80339265688091
75,-15.6354414825328,-4.57313987224556
75,-11.218685245607,-3.2659145520958
75,-7.66792583093047,-1.02392578858708
75,-3.95198802696541,1.03935215415184
75,0,3.51276445902008
76,-19.2554843216203,-1.68140432441826
76,-16.5716450023465,0.12467427215889
76,-12.5943250809796,0.197547326193559
76,-8.36689224792644,1.77048570241943
76,-4.33938394719735,3.72861938761873
76,0,4.85385267046332
77,-19.3575553339906,-8.39553829749423
77,-15.2922203852795,-6.46041204934384
77,-12.9708873755299,-3.07556269266017
77,-8.92414783546701,0.873575613660533
77,-4.40228692349046,3.69596617921228
77,0,4.15245078459623
78,-20.5141694918275,-7.66776592719263
78,-15.4005307969637,-2.64348594250659
78,-12.4095791862346,-2.00124877970493
78,-7.60642879549414,-0.259246889361979
78,-3.47763577755541,0.2668855620524
78,0,3.57345586996251
79,-20.9008639967069,-4.78155013497711
79,-15.7229975503869,-1.88724757858161
79,-12.0122134243138,-1.07494036890763
79,-8.99058749387041,-0.146579604229715
79,-4.62916035577655,2.35271182182072
79,0,4.51390997653466
80,-20.8646349962801,-2.74367863350102
80,-16.2583820126019,-0.563159563970621
80,-12.5649729329161,1.70626474743918
80,-7.24203655868769,2.63183694127083
80,-4.15335830301046,4.86703014379495
80,0,4.21318267284065
81,-19.1768016745336,-11.4869942407091
81,-16.2533855461515,-10.5513030012941
81,-11.5529075311497,-4.22521737983528
81,-7.32005551690236,-1.98301467830896
81,-4.76662459084764,0.570216183746972
81,0,4.32622769695665
82,-20.6058848523535,-5.61324196763684
82,-15.9397715036757,-3.57136827106661
82,-11.0887291855179,-0.160420837379451
82,-8.16006338503212,1.42411860311871
82,-3.32129288790748,5.10720771733466
82,0,6.23532017933877
83,-20.1633567349054,-6.74614663375301
83,-15.4929841239937,-4.06847669942814
83,-12.1701492094435,-0.794223050434976
83,-7.81193691119552,-1.96532720992447
83,-4.36026730807498,1.54623562119734
83,0,4.49645924884093
84,-20.8005984378979,1.16550933919144
84,-16.5865492327139,2.07191999324177
84,-11.1054256167263,4.72182934311511
84,-7.86393586173654,6.24235746166085
84,-4.1849748827517,4.84370094560303
84,0,5.75140535589515
85,-20.6571428664029,-10.6041945640949
85,-15.5703194495291,-5.70551296163972
85,-11.1879577357322,-2.52492770133365
85,-8.41942114941776,-1.64937098456418
85,-3.46989068901166,2.31346276428695
85,0,3.64607228391705
86,-19.719364721328,-0.0744028835199895
86,-15.9760149922222,2.20857366712538
86,-11.7371387681924,1.47995712434666
86,-7.07076594932005,1.09065618525353
86,-3.41737466584891,4.3483749080717
86,0,5.98163080894119
87,-20.31175332563,0.100128909807929
87,-16.2385929198936,0.942728496025588
87,-11.1612510182895,1.95481208672861
87,-7.72571323020384,3.43456703466572
87,-3.27361798938364,5.51290807887342
87,0,7.06463580139704
88,-20.2328574722633,-7.87882327978661
88,-16.759467377793,-6.92633718288449
88,-12.5335414288566,-2.20262358981612
88,-7.62484930222854,0.284000730202954
88,-3.01330103073269,4.20187254454833
88,0,5.48697844339463
89,-20.0465931207873,-4.14429274425523
89,-16.4118119315244,-2.70127320721206
89,-11.9278011936694,-0.394666726146148
89,-7.82150812121108,1.64277614212865
89,-3.679767225869,2.84997494669502
89,0,4.99105297692667
90,-20.7294232700951,3.43052290164128
90,-16.8359587807208,3.22090482259379
90,-12.8475578841753,3.93753364195876
90,-7.61992513760924,5.78845675794912
90,-3.05848956946284,5.47871769587586
90,0,6.34092258232778
91,-20.208779157605,-11.1229114218685
91,-16.207020778209,-6.54516840305488
91,-12.3839040691964,-5.70750957802009
91,-8.80573882581666,-1.66173563068064
91,-3.54704780224711,2.75540410938455
91,0,4.91864152204845
92,-19.318347863853,4.48259719992054
92,-16.6140599683858,4.03570966021448
92,-12.0855281357653,6.29116506163875
92,-8.4944363408722,7.88302960275317
92,-4.8341180938296,4.75615526034401
92,0,5.45616695140627
93,-19.7796807968989,-7.43107024251551
93,-16.1994676920585,-5.91964524246536
93,-11.006749455817,-1.75322639794754
93,-8.11482403287664,-0.0242324526755646
93,-4.98014111723751,1.44831592001147
93,0,7.07288745263499
94,-19.7971283495426,-10.8195051905875
94,-15.1229583998211,-7.01964010624925
94,-11.0166846015491,-3.1045527853165
94,-7.81713992031291,-1.7047709200664
94,-3.41015742206946,2.32750888663142
94,0,5.10466656591885
95,-19.6736658043228,-2.28281095440639
95,-15.5061749354936,0.905239503204205
95,-12.1070820004679,2.75728306265282
95,-8.58554488886148,3.07165118288273
95,-4.48012554366142,5.43957038075486
95,0,8.58818213205401
96,-19.0531351035461,-7.5220500197264
96,-16.0981654827483,-4.38997019971277
96,-12.3793331552297,-2.94828479003438
96,-7.28156854165718,0.389522396686129
96,-3.58457672409713,1.42992123173358
96,0,5.60511832868552
97,-20.0670866640285,-4.53222547112211
97,-15.2682062592357,-0.150852793830401
97,-12.3443449363112,-1.17971886072973
97,-7.80975409923121,5.05554707672905
97,-4.06107525201514,4.02681467000748
97,0,7.36197636797664
98,-20.9604234392755,-7.80474842003395
98,-16.3290894860402,-4.61984761211962
98,-12.4871848481707,-2.77663783497881
98,-8.95456815417856,-1.65191210607976
98,-3.46430691331625,3.00662494590791
98,0,6.30278186086115
99,-19.5341804688796,-7.04564008978044
99,-16.1300746109337,-5.02530103644735
99,-11.4023422030732,-1.98299930402794
99,-8.26739742700011,1.36729740611142
99,-4.23802483035251,1.50824965233262
99,0,4.55953692134717
100,-19.9372503357008,-4.81832227816406
100,-15.1329980944283,-2.42468566730913
100,-12.819190219976,-0.668083451719738
100,-7.68719933601096,0.0407675600572129
100,-4.64296482643113,3.33339466229003
100,0,3.10902288237368
101,-20.8895744052716,-9.6772585048256
101,-15.0375316818245,-6.11444621287517
101,-12.9483468821272,-4.8503099732715
101,-7.98157369764522,0.422850419503356
101,-3.26957132667303,3.25697300340312
101,0,3.28585372510145
102,-20.83577972278,-9.00830534959728
102,-16.5362905962393,-5.26267441241028
102,-11.2777906297706,-4.21109297168628
102,-8.17357921274379,-0.803837420234046
102,-3.57506221346557,3.33190486114708
102,0,5.18397207013257
103,-20.8001179262064,-2.69064140881104
103,-16.6435982477851,-0.636381884383496
103,-11.3099789796397,1.94744778898948
103,-8.05470644822344,3.09843746783656
103,-3.24480543425307,3.20995464807962
103,0,3.87476828196953
104,-19.7300376873463,1.08854345692593
104,-15.9887265777215,-0.566342838639625
104,-12.9446372222155,0.605898694414446
104,-8.87787601631135,2.45993776167643
104,-4.65792717086151,3.32637348391632
104,0,2.89841264291499
105,-19.6104867076501,-6.58205824160525
105,-15.3831557082012,-3.43968255138294
105,-12.6929617188871,-2.77096022232833
105,-7.89498957339674,-0.28653924093081
105,-4.12558964779601,3.50807958088519
105,0,4.4202763147553
106,-19.5329294260591,-2.40549842442465
106,-15.0994828213006,-1.82453526210571
106,-11.6348592229187,0.0178893427312883
106,-8.48318275809288,3.14782960777071
106,-3.56756952498108,2.83662516311894
106,0,6.24598125472732
107,-20.4562009819783,-2.79530000472651
107,-16.1339788013138,0.364642184324696
107,-11.0872400440276,1.82178878389327
107,-7.98139978991821,2.34930280623608
107,-4.49474700819701,3.12686035131481
107,0,4.45695533388482
108,-19.0399021347985,-7.78663951170814
108,-15.32483572606,-3.62684908443067
108,-12.8480090885423,-3.5532568428365
108,-7.94358448078856,-0.903084721530743
108,-4.6760318945162,2.69885642762476
108,0,2.75303161062733
109,-19.0430943341926,0.448710990130114
109,-15.8650677115656,0.487005958287034
109,-12.8412951352075,1.41638200353484
109,-8.88139732275158,3.8627322093918
109,-3.18755868310109,5.5713132884719
109,0,2.94130565866089
110,-19.0006237011403,-4.2583773931677
110,-16.1024972596206,-3.31502875236794
110,-11.0099390493706,-0.0339924644654871
110,-7.5850988663733,2.62172305118518
110,-4.40064052399248,3.68013931895879
110,0,6.1110036072651
111,-19.1391917443834,-2.60840071640258
111,-16.5467854989693,-2.56372915323613
111,-12.9724664050154,0.620758577756532
111,-8.44406453287229,0.812502255398996
111,-4.37688688002527,2.35407761568372
111,0,5.61366483792146
112,-19.404115291778,-9.25684379976834
112,-15.1970354570076,-5.5970498734472
112,-12.1194779579528,-0.173350689264602
112,-8.20521569484845,-0.102806403863714
112,-4.25690469238907,3.57809244843439
112,0,5.42343782396031
113,-19.5419782064855,-16.3683680203542
113,-16.3253681468777,-14.4057625099236
113,-12.0420504277572,-7.57952233892345
113,-7.06899527460337,-3.81785482852477
113,-3.17259211977944,1.72084578360339
113,0,3.50649555819014
114,-19.1460181735456,-0.395501395233936
114,-15.9965297635645,-0.582567430039636
114,-11.7261683666147,2.91429844878118
114,-8.53009823383763,2.38865152012108
114,-4.27292981790379,1.56089903718003
114,0,4.47226795436943
115,-20.8973988424987,-8.70191758493144
115,-16.5002876473591,-6.98251611937432
115,-12.970620400738,-5.03845741710198
115,-8.56305991811678,-1.17552183614929
115,-3.9527859208174,1.156344962413
115,0,6.22240899909353
116,-19.5656274659559,-6.66335875115147
116,-16.5937489657663,-5.90224584439596
116,-12.8893529400229,-3.26113642929373
116,-7.5462545696646,0.699908320546637
116,-4.46741763316095,2.95702105350101
116,0,6.5073965008753
117,-19.4397796522826,-4.03900308552376
117,-15.9864695873111,-2.77220690921226
117,-12.8316630069166,-3.30917886424965
117,-7.90458837104961,0.506238573461549
117,-4.28296697791666,4.03887176546176
117,0,5.26372335621413
118,-20.8591304090805,-3.50588356423217
118,-15.4589540171437,0.138955272192015
118,-11.8290452798828,-1.99788807935464
118,-7.45501750241965,0.803110050194848
118,-4.12610065890476,2.53183884248112
118,0,2.22308899131085
119,-20.0249059060588,-15.0892112334484
119,-15.2223110608757,-6.76860349427891
119,-12.4469319661148,-4.98669523194035
119,-8.40037082508206,-1.96143190916322
119,-3.02537780627608,1.83123854868882
119,0,3.43949535876222
120,-19.2688860986382,2.47265500043417
120,-15.4712733505294,3.52186995034341
120,-12.6242461637594,2.13068032971694
120,-8.25526569457725,2.57836815989092
120,-3.48720457963645,3.93303382099331
120,0,4.28155636490942
121,-19.1694421949796,-1.15851758096091
121,-15.2286519985646,-1.0812892882511
121,-11.6273930384777,1.89265770257261
121,-7.09211349533871,1.46137033788778
121,-3.88483716873452,4.01311679072964
121,0,3.4108008334874
122,-19.8053344846703,-1.91616430583686
122,-15.0865295641124,0.205036992209065
122,-12.8831102675758,0.537005846470298
122,-8.08506268681958,2.88816255801714
122,-4.18306192103773,2.58095331434214
122,0,3.28393028394265
123,-19.2218908262439,-11.9568578803266
123,-16.0013835765421,-6.67998525859254
123,-11.0950836129487,-5.36286067519023
123,-7.44847465353087,-1.36533714919208
123,-3.27418294129893,2.69310699705012
123,0,4.29555547590931
124,-20.1195452897809,-4.13714088801249
124,-15.065239707008,-3.94047471442008
124,-11.9002208076417,-0.927968238629207
124,-7.49506286811084,1.56908174031886
124,-3.66875449335203,3.64019938784778
124,0,4.42654752363912
125,-20.5177271366119,-1.38351438728516
125,-15.8460134072229,-0.0515613750164194
125,-12.8285588677973,2.37044033318105
125,-7.12266257405281,4.39744313233277
125,-4.5338804256171,3.4439426539695
125,0,7.16119385003054
126,-19.5880219857208,-18.3520258338145
126,-15.2006306494586,-13.2255487735578
126,-12.2061596489511,-10.5350608875012
126,-8.2144355722703,-4.56498572648294
126,-4.02113807620481,-1.44803202633287
126,0,3.75758544297742
127,-20.6390929417685,-5.36286765019515
127,-15.951674120035,-3.28077672867462
127,-12.6162009169348,-1.19989173796419
127,-7.96922071138397,-0.254369785168076
127,-4.28754104673862,3.24556178442384
127,0,5.86723273124171
128,-20.8005425021984,-3.23675787636258
128,-16.2531092097051,-1.55293962288444
128,-12.8423738591373,-0.401974623036994
